"parameter","stratum","country","state","bcr","bcr_name","count_year","estimate_median","estimate_lcl95","estimate_ucl95","estimate_precision","estimate_mean","estimate_sd","effective_posterior_N","geweke_convergence_diag","quantile050","quantile165","quantile835","quantile950"
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1975,611418,333809.825,1080233,746423.175,636131.3544,193999.897303395,32.6096505116472,-0.568694896526714,368533.85,452493.984,818634.465,987078.15
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1976,616518,335158.075,1089892.5,754734.425,640631.6496,192934.738095896,43.1816341499141,-0.540944622683223,372913.65,456799.66,823117.835,990263.1
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1977,602961.5,329183.625,1056475.25,727291.625,625563.4752,188056.867291974,34.0971675492971,-0.492984354295823,363861.75,444485.163,805432.18,964862.85
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1978,551757.5,302046.875,965610.725,663563.85,572451.3806,171185.595817231,31.5638471083729,-0.517523740983534,332852.75,405023.326,735953.91,883758.1
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1979,542573.5,296052.925,932441.975,636389.05,559822.4225,165781.479530848,43.5979893063599,-0.604341980684105,324182.1,400184,717973.135,866875.9
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1980,445671.5,241121.725,771343.7,530221.975,462413.9285,138617.2246336,38.3413616952266,-0.521874722961222,264549.85,328846.318,597835.21,712473.05
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1981,453339.5,247286.125,791396.325,544110.2,470508.7854,140742.522556166,40.9171669454727,-0.646826795981787,272487.85,335165.332,606088.065,721805.25
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1982,631862,358139.675,1097684.5,739544.825,655411.3882,192824.400792902,39.746892396815,-0.412260596760422,390414.45,470988.968,835608.295,1010562
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1983,447759.5,247178.3,781519.65,534341.35,464051.5887,137515.473688361,39.1114916125998,-0.434972928505663,270412.2,329829.666,595455.445,716117.3
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1984,549336,306263.075,944532.4,638269.325,569326.5822,166758.43259364,33.6803219042742,-0.523360032637898,335329.25,406553.992,733304.28,870799.5
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1985,570700.5,317383.9,981458.9,664075,592053.2697,172832.287980121,39.9100578921882,-0.550556753516529,352437.85,425518.982,756625.33,905866.55
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1986,545710.5,295501.925,930013.6,634511.675,562155.0738,164177.444739101,31.8615477801795,-0.571986044387527,329368.2,403853.24,716707.155,861400.05
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1987,519572,286237.675,894650.225,608412.55,538268.7031,157244.849547865,34.1982654300247,-0.534987567711491,319099.2,387327.654,691728.93,822334.05
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1988,645468.5,357899.75,1124615.5,766715.75,668353.1627,198023.573817554,34.2461022874417,-0.600756939106869,393937.15,478501.328,855345.615,1028552.5
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1989,691558.5,382676.825,1195994.75,813317.925,715815.0571,208484.706047459,43.0141220628258,-0.452316737023881,421441.45,516359.487,913975.06,1096282
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1990,658854,369521.45,1141793.5,772272.05,682456.7471,200226.863546594,42.4014751629516,-0.489576878973896,407957.65,489666.282,869657.98,1045080.5
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1991,606630,337433.175,1038432,700998.824999999,626118.0574,181870.680015232,32.3806376614331,-0.437605033038159,369906.9,451706.632,798432.09,959631.85
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1992,619972,349750.525,1059111,709360.475,639604.3355,182653.692643254,36.8537246910501,-0.445923903693279,384393.9,462338.495,811785.99,971071.8
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1993,658659.5,369847.825,1124603.25,754755.425,680739.476,196283.352549403,36.9582652479292,-0.313449975006625,405385.5,489288.159,869022.865,1038974.5
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1994,622504,352047.725,1064153,712105.274999999,645527.4727,185742.938720473,36.8998760571771,-0.388379939642413,386607.5,467419.819,822122.165,982824.45
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1995,597562,335743.8,1012346.25,676602.45,615983.5475,175427.22598564,35.7290020679114,-0.428759641374864,366727.4,446459.139,783721.815,933139.6
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1996,480091,266764.5,819792.775,553028.275,494529.4252,143394.048734232,31.5509715317203,-0.526283403024517,290932.65,353624.139,629606.64,752579.85
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1997,575510,324295.3,977500.35,653205.05,595010.2711,171616.225189816,31.1735525819009,-0.458065068656236,355083.55,428191.825,758484.29,910199.699999999
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1998,604260.5,340665.65,1021972.5,681306.85,622706.4963,178014.860889346,36.3050515625212,-0.430730444417919,374100.3,448362.447,792040.455,947632.85
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",1999,630385,351863.675,1080667.5,728803.825,649729.9833,188499.345412822,36.532457110145,-0.461276143515636,385086.8,467245.316,823646.725,995562.15
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2000,554585,313501.625,946605.325,633103.7,572740.9812,165930.607896333,37.3506754188871,-0.500868918614527,343093.95,413411.161,726757.63,874629.85
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2001,506790.5,285156.825,858321.65,573164.825,522713.4217,149543.828025237,34.7595514626019,-0.400822471620282,310391.4,375072.32,665999.845,795089
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2002,429297.5,235503.65,729331.5,493827.85,441535.1191,127931.225147878,47.492987469958,-0.547745921624052,258532.75,316655.165,563842.235,672230.65
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2003,450704.5,248087.2,778921.525,530834.325,465187.5193,136013.445297492,40.8502608605929,-0.604246174858875,274143.55,335557.286,592038.47,706903.65
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2004,485583,271410.475,822362.525,550952.05,500750.3314,145114.408777318,30.148859466332,-0.428530313028486,294526.75,356983.495,642185.055,763357.2
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2005,487321.5,269413.425,830721.45,561308.025,503249.1909,145303.064939614,33.5354002222022,-0.425533664906121,297814.85,362254.982,640605.98,767651.25
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2006,512481.5,284792.35,880428.8,595636.45,529891.6804,154164.130187204,34.1011778449072,-0.599164078836504,313098.85,379384.33,676139.065,806943.15
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2007,405717,224300.225,703468.225,479168,419966.2791,123628.905838265,29.5776966356948,-0.562615569419249,246137.6,299293.489,536386.765,643072.5
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2008,398425.5,217721.15,684566.5,466845.35,411776.7179,121347.86728308,37.198969666484,-0.532411419225784,236899.6,293259.497,528857.135,634323.4
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2009,373003.5,203353.775,647669.575,444315.8,387476.9506,115052.97809043,42.8508860280872,-0.421203239012863,224424.85,275718.656,500276.165,596560.1
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2010,508453,290201.85,881163.15,590961.3,525167.9004,152247.646430119,39.8418064800498,-0.351453489932637,315341.7,378209.829,667667.54,803477.15
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2011,437669.5,243855.35,739257.65,495402.3,450875.0302,130489.501556992,33.4256245739697,-0.532385898499966,267096.7,322593.654,576525.95,683398.9
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2012,414992.5,229101.075,699977.025,470875.95,427425.6343,122737.943104085,32.3261511216949,-0.394542490709294,251500,307285.98,546063.485,651391.65
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2013,517041.5,290261.95,875838,585576.05,533501.1135,153566.88458616,37.1428312359051,-0.292680167897975,317249.6,384369.825,682985.84,808236.099999999
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2014,386603.5,216761.9,661397.8,444635.9,399412.0716,115129.682941564,33.4639471912741,-0.570236287153101,237384.6,287210.658,510334.495,610063.9
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2015,328065,174858.55,572975.2,398116.65,340399.5874,103615.173110318,43.2926682214153,-0.438433904014267,194772.15,240883.487,439590.63,529418.7
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2016,495124.5,279331.8,848019.025,568687.225,510429.0916,146472.706690571,31.8596860083831,-0.478482727757038,305335.55,369354.819,647621.88,775657.9
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2017,391552.5,217549.375,668022.675,450473.3,403577.9626,115827.501918679,32.5442409534574,-0.632003790568311,239726.2,290943.996,515551.99,617598
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2018,378858.5,209488.875,648328.175,438839.3,390646.7947,114113.764764255,39.2501974515459,-0.404484110058101,230803.65,280226.493,499216.92,595151.4
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2019,467972.5,261307.925,792939.875,531631.95,483619.9351,138447.596354069,31.2216724098334,-0.399074568282445,287945.7,348373.988,618070.135,735011.55
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2020,431652.5,242361.2,738410.675,496049.475,446867.0995,127810.994270349,32.9669167302473,-0.316392825510953,267339.65,322491.656,569250.915,680336.75
"StratumIndex","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",2021,455817.5,255008.45,777675.85,522667.4,471447,134914.996874096,31.9098930718282,-0.348413676950803,278446.3,339931.664,598730.465,716963.7
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1966,154036.5,66984.175,317270.85,250286.675,164482.79796,64418.625966959,44.4219416207173,-2.2402463690311,77698.875,103858.827,226659.99,285396.4
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1967,171958,78068.86,343532.1,265463.24,183933.28268,69896.3664602146,36.6576267216576,-1.65394634225664,88594.97,118045.825,252745.88,313347.45
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1968,214429,100181.125,429363.975,329182.85,229429.11143,86691.0260182847,43.8034795955374,-1.81278226822088,111745.55,148650.66,313639.435,392367.5
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1969,233000,109671.425,466919.275,357247.85,248387.0814,92950.6650352981,49.7408269969439,-1.96155012402866,123342.25,160721.664,338787.64,422557.1
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1970,154384,69413.5275,316652.45,247238.9225,165763.4131,64240.3193731617,34.4592882774469,-1.6316268568662,78739.735,105359.829,228351.355,287541.15
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1971,182636,84948.4725,366082.925,281134.4525,195253.74527,73224.3528833366,37.6210461650216,-1.86182370107858,95872.72,126175.165,267622.775,333840.7
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1972,201338.5,93302.68,397416.9,304114.22,214536.0721,79363.5630477263,31.6906644673137,-1.87122024475694,105310.8,139985.332,292332.805,362367.4
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1973,192835.5,91569.66,382494.75,290925.09,206039.62963,75928.392320806,39.2400594834789,-2.04284187099401,102647.35,134308.823,279575.26,347239.05
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1974,131912,59110.47,276171.95,217061.48,141164.45748,55531.3458924129,35.1710822918437,-2.14577677443112,66797.695,89445.8314,192681.9,249241.25
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1975,163775,75395.1275,328137.175,252742.0475,175651.60782,66353.0759245254,35.7299268624521,-1.90237824036837,85501.19,114189.481,240500.29,298597.75
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1976,179064.5,83980.965,358376.525,274395.56,192243.36602,72291.6873976113,31.0890894326069,-1.84138897780825,94723.61,124999.827,263049.805,328463.05
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1977,145503,66028.4375,294796.65,228768.2125,155893.58984,59411.6377226584,35.5324925497831,-2.07315720691633,76091.24,100380.328,213821.33,266785.6
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1978,136805,61671.395,279667.575,217996.18,146254.16952,56266.7360593849,37.1398243373973,-1.84839713993523,70431.72,94594.7435,200288.435,254820.15
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1979,136040.5,60502.16,278839.775,218337.615,145798.18125,56393.6701672126,39.5635763912366,-1.8620495346809,70211.62,93910.0978,201143.165,254641.05
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1980,126477,56515.9325,262314.35,205798.4175,135594.70939,52753.5175608275,40.119141765254,-1.87873454919731,64269.135,86637.6805,185703.485,236936.7
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1981,160799,73794.16,321737.975,247943.815,172044.47239,64771.3517649577,32.6342177887537,-1.86646048277142,84451.53,111782.656,234940.785,294480.85
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1982,184376,85807.9675,364885.075,279077.1075,196694.19979,73216.041975243,39.0555481378439,-1.8695256894423,97507.135,128662.491,268029.715,331042.5
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1983,165640.5,79556.15,332528.2,252972.05,178320.76719,65950.5007485727,35.9301054538388,-1.83302110805091,89204.38,117329.666,242316.115,300942
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1984,194695.5,92239.845,392349.1,300109.255,208585.49607,78470.48807255,49.7526747306716,-1.91880947796773,104445.15,136205.157,284720.465,353219.15
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1985,169856,79931.9125,344859.75,264927.8375,182427.37504,68407.0178578366,37.2163559372848,-1.93475214887524,90137.905,119585.986,248209.94,312415
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1986,182133.5,87118.2575,371889.6,284771.3425,196960.11327,74385.0191511163,40.2122037421122,-1.92674605841344,98251.315,128976.994,268462.165,336135.9
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1987,175076,84452.4,351369.125,266916.725,188518.68341,69815.0622108266,33.3213408227008,-2.29931722586512,94262.565,123612.332,257382.785,318462.3
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1988,180511,84619.69,361143.575,276523.885,193568.99396,72476.6488789456,41.9817785226084,-1.72980582764335,96698.915,127040.833,264272.795,328851.3
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1989,155865.5,72882.9025,305269.825,232386.9225,166462.59685,61192.7411556586,36.4213115710977,-1.77166148429443,82617.82,109365.823,228096.295,278800.3
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1990,144772,68804.985,289475.175,220670.19,155716.94494,57875.7549475582,39.8035556533247,-1.88901167770722,78312.89,101921.998,212754.165,264461.65
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1991,133129,63017.5225,268807.275,205789.7525,143135.36174,54175.2031957133,42.2608789729633,-1.94749843166371,71728.14,93375.2954,196375.97,245728.8
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1992,163891,78511.41,322777.25,244265.84,175200.47948,64037.8298234239,35.9299198974294,-1.84935749123341,87737.19,115330.654,238218.495,293300.55
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1993,128374.5,60494.835,256241.4,195746.565,137204.98875,51445.4774757565,32.3942727937393,-1.83980969778009,68964.85,89278.796,188388.815,234922.45
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1994,140929.5,65485.3275,279676.8,214191.4725,151291.07777,56090.3929424209,40.6308584485989,-2.24352646070397,74776.745,99340.9487,206989.3,254916.95
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1995,119898,55517.74,241001.4,185483.66,128557.28552,48772.6922346307,37.2411359729397,-2.04640549843393,62972.39,84015.8648,175458.165,220653.75
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1996,116975.5,53952.4225,238391.675,184439.2525,125562.46992,47791.6356597901,35.82732392455,-1.73890102267571,61064.83,81526.1113,171783.165,216421.1
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1997,134823,63942.2575,268733.375,204791.1175,143853.89995,53390.622335632,36.606277303719,-2.04537711673806,71666.25,94997.6097,195202.65,245880.15
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1998,113367,52539.07,229665.725,177126.655,121441.89604,46004.3369837039,35.7961369544951,-1.88957619055217,60066.44,78754.3972,166300.785,208559.65
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",1999,165111,76702.3975,331837.4,255135.0025,176453.64752,66126.7415037672,35.8116496248658,-1.85199567641979,87394.91,115486.163,240966.64,301427.9
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",2000,140080,65171.5575,280140.1,214968.5425,149776.10173,55579.1864584225,30.2959451736064,-2.25930513379403,74664.13,97946.4793,202718.28,254495.1
"StratumIndex","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",2001,161208.5,75959.5975,321159.475,245199.8775,171834.43742,62890.2940309875,44.9272504582415,-1.74030267238815,86134.535,113247,232795.475,290507.75
